pic_mean,pic_origin,RT,S,R,AC,s
2.621621622,NAPS,1.375,unpleasant,unpleasant,1,37 Germany
2.621621622,NAPS,0.858,unpleasant,unpleasant,1,71 Germany
2.621621622,NAPS,1.356,unpleasant,unpleasant,1,31 Germany
2.621621622,NAPS,0.909,unpleasant,unpleasant,1,47 Germany
2.621621622,NAPS,0.963,unpleasant,unpleasant,1,51 Germany
2.621621622,NAPS,0.995,unpleasant,unpleasant,1,49 Germany
2.621621622,NAPS,0.986,unpleasant,unpleasant,1,25 Germany
2.621621622,NAPS,0.972,unpleasant,unpleasant,1,41 Germany
2.621621622,NAPS,0.925,unpleasant,unpleasant,1,23 Germany
2.621621622,NAPS,2.684,unpleasant,pleasant,0,81 Germany
2.621621622,NAPS,1.072,unpleasant,unpleasant,1,11 Germany
2.621621622,NAPS,2.525,unpleasant,unpleasant,1,43 Germany
2.621621622,NAPS,2.684,unpleasant,pleasant,0,5 Germany
2.621621622,NAPS,1.176,unpleasant,pleasant,0,61 Germany
2.72972973,NAPS,1.998,unpleasant,unpleasant,1,67 Germany
2.72972973,NAPS,1.715,unpleasant,pleasant,0,61 Germany
2.72972973,NAPS,2.225,unpleasant,unpleasant,1,31 Germany
2.72972973,NAPS,0.954,unpleasant,unpleasant,1,37 Germany
2.72972973,NAPS,1.363,unpleasant,unpleasant,1,41 Germany
2.72972973,NAPS,1.967,unpleasant,unpleasant,1,29 Germany
2.72972973,NAPS,3.459,unpleasant,unpleasant,1,19 Germany
2.72972973,NAPS,5.336,unpleasant,unpleasant,1,9 Germany
2.72972973,NAPS,1.792,unpleasant,unpleasant,1,21 Germany
2.72972973,NAPS,2.751,unpleasant,unpleasant,1,73 Germany
2.72972973,NAPS,2.429,unpleasant,unpleasant,1,39 Germany
2.72972973,NAPS,1.226,unpleasant,unpleasant,1,53 Germany
2.72972973,NAPS,2.376,unpleasant,unpleasant,1,3 Germany
2.72972973,NAPS,1.052,unpleasant,unpleasant,1,57 Germany
2.72972973,NAPS,1.032,unpleasant,unpleasant,1,43 Germany
2.72972973,NAPS,1.286,unpleasant,unpleasant,1,75 Germany
2.72972973,NAPS,2.317,unpleasant,unpleasant,1,11 Germany
2.72972973,NAPS,2.171,unpleasant,pleasant,0,45 Germany
2.72972973,NAPS,0.869,unpleasant,unpleasant,1,77 Germany
2.72972973,NAPS,0.87,unpleasant,unpleasant,1,49 Germany
2.72972973,NAPS,1.376,unpleasant,unpleasant,1,63 Germany
2.72972973,NAPS,3.981,unpleasant,unpleasant,1,47 Germany
2.72972973,NAPS,1.579,unpleasant,unpleasant,1,23 Germany
2.72972973,NAPS,1.179,unpleasant,unpleasant,1,65 Germany
2.72972973,NAPS,1.683,unpleasant,unpleasant,1,71 Germany
2.72972973,NAPS,1.714,unpleasant,unpleasant,1,59 Germany
2.72972973,NAPS,0.874,unpleasant,unpleasant,1,69 Germany
2.72972973,NAPS,2.197,unpleasant,unpleasant,1,27 Germany
2.72972973,NAPS,3.725,unpleasant,unpleasant,1,17 Germany
2.72972973,NAPS,1.452,unpleasant,pleasant,0,51 Germany
2.72972973,NAPS,1.835,unpleasant,pleasant,0,81 Germany
2.72972973,NAPS,1.567,unpleasant,unpleasant,1,15 Germany
2.72972973,NAPS,0.983,unpleasant,unpleasant,1,55 Germany
2.72972973,NAPS,0.588,unpleasant,unpleasant,1,25 Germany
2.72972973,NAPS,1.149,unpleasant,unpleasant,1,13 Germany
2.72972973,NAPS,1.509,unpleasant,unpleasant,1,1 Germany
2.72972973,NAPS,2.272,unpleasant,unpleasant,1,35 Germany
2.72972973,NAPS,0.844,unpleasant,unpleasant,1,7 Germany
2.72972973,NAPS,1.218,unpleasant,unpleasant,1,79 Germany
2.72972973,NAPS,1.835,unpleasant,pleasant,0,5 Germany
6.054054054,NAPS,2.759,pleasant,unpleasant,0,63 Germany
6.054054054,NAPS,0.49,pleasant,unpleasant,0,39 Germany
6.054054054,NAPS,2.873,pleasant,pleasant,1,51 Germany
6.054054054,NAPS,1.096,pleasant,unpleasant,0,69 Germany
6.054054054,NAPS,1.478,pleasant,pleasant,1,11 Germany
6.054054054,NAPS,1.611,pleasant,pleasant,1,27 Germany
6.054054054,NAPS,1.545,pleasant,pleasant,1,25 Germany
6.054054054,NAPS,2.397,pleasant,pleasant,1,81 Germany
6.054054054,NAPS,2.036,pleasant,unpleasant,0,17 Germany
6.054054054,NAPS,4.843,pleasant,pleasant,1,23 Germany
6.054054054,NAPS,2.116,pleasant,pleasant,1,75 Germany
6.054054054,NAPS,2.79,pleasant,unpleasant,0,59 Germany
6.054054054,NAPS,0.926,pleasant,pleasant,1,61 Germany
6.054054054,NAPS,3.843,pleasant,pleasant,1,19 Germany
6.054054054,NAPS,3.492,pleasant,unpleasant,0,57 Germany
6.054054054,NAPS,2.531,pleasant,pleasant,1,29 Germany
6.054054054,NAPS,2.397,pleasant,pleasant,1,5 Germany
6.054054054,NAPS,2.114,pleasant,unpleasant,0,65 Germany
6.054054054,NAPS,3.331,pleasant,pleasant,1,53 Germany
6.054054054,NAPS,2.44,pleasant,pleasant,1,35 Germany
6.054054054,NAPS,1.342,pleasant,pleasant,1,37 Germany
6.054054054,NAPS,4.06,pleasant,unpleasant,0,67 Germany
6.054054054,NAPS,1.05,pleasant,pleasant,1,77 Germany
6.054054054,NAPS,2.225,pleasant,pleasant,1,21 Germany
6.054054054,NAPS,3.718,pleasant,unpleasant,0,49 Germany
6.054054054,NAPS,1.092,pleasant,pleasant,1,1 Germany
6.054054054,NAPS,1.173,pleasant,pleasant,1,3 Germany
6.054054054,NAPS,1.453,pleasant,pleasant,1,45 Germany
6.054054054,NAPS,1.055,pleasant,pleasant,1,55 Germany
6.054054054,NAPS,1.992,pleasant,pleasant,1,41 Germany
6.054054054,NAPS,2.238,pleasant,pleasant,1,71 Germany
6.054054054,NAPS,2.585,pleasant,pleasant,1,7 Germany
6.054054054,NAPS,0.776,pleasant,pleasant,1,79 Germany
6.054054054,NAPS,1.335,pleasant,pleasant,1,43 Germany
6.054054054,NAPS,1.031,pleasant,unpleasant,0,13 Germany
6.054054054,NAPS,2.546,pleasant,unpleasant,0,47 Germany
6.054054054,NAPS,2.066,pleasant,unpleasant,0,15 Germany
4.891891892,NAPS,2.923,pleasant,unpleasant,0,5 Germany
4.891891892,NAPS,0.76,pleasant,unpleasant,0,55 Germany
4.891891892,NAPS,1.388,pleasant,pleasant,1,15 Germany
4.891891892,NAPS,1.888,pleasant,unpleasant,0,7 Germany
4.891891892,NAPS,0.832,pleasant,pleasant,1,65 Germany
4.891891892,NAPS,6.773,pleasant,pleasant,1,47 Germany
4.891891892,NAPS,6.379,pleasant,unpleasant,0,73 Germany
4.891891892,NAPS,1.504,pleasant,pleasant,1,11 Germany
4.891891892,NAPS,2.037,pleasant,unpleasant,0,63 Germany
4.891891892,NAPS,1.911,pleasant,unpleasant,0,39 Germany
4.891891892,NAPS,2.799,pleasant,pleasant,1,31 Germany
4.891891892,NAPS,2.164,pleasant,unpleasant,0,53 Germany
4.891891892,NAPS,1.052,pleasant,pleasant,1,29 Germany
4.891891892,NAPS,1.161,pleasant,unpleasant,0,69 Germany
4.891891892,NAPS,1.377,pleasant,pleasant,1,25 Germany
4.891891892,NAPS,1.002,pleasant,unpleasant,0,13 Germany
4.891891892,NAPS,1.86,pleasant,pleasant,1,45 Germany
4.891891892,NAPS,3.494,pleasant,unpleasant,0,23 Germany
4.891891892,NAPS,2.923,pleasant,unpleasant,0,81 Germany
4.891891892,NAPS,3.487,pleasant,pleasant,1,3 Germany
4.891891892,NAPS,5.069,pleasant,unpleasant,0,71 Germany
4.891891892,NAPS,1.874,pleasant,unpleasant,0,17 Germany
4.891891892,NAPS,1.382,pleasant,pleasant,1,77 Germany
4.891891892,NAPS,1.111,pleasant,unpleasant,0,59 Germany
4.891891892,NAPS,1.387,pleasant,pleasant,1,1 Germany
4.891891892,NAPS,0.994,pleasant,unpleasant,0,37 Germany
4.891891892,NAPS,1.463,pleasant,pleasant,1,35 Germany
4.891891892,NAPS,1.83,pleasant,pleasant,1,41 Germany
4.891891892,NAPS,1.45,pleasant,pleasant,1,21 Germany
4.891891892,NAPS,1.827,pleasant,unpleasant,0,9 Germany
4.891891892,NAPS,1.344,pleasant,unpleasant,0,43 Germany
4.891891892,NAPS,1.962,pleasant,unpleasant,0,61 Germany
4.891891892,NAPS,0.776,pleasant,pleasant,1,51 Germany
4.891891892,NAPS,3.633,pleasant,unpleasant,0,57 Germany
4.891891892,NAPS,1.142,pleasant,pleasant,1,67 Germany
4.891891892,NAPS,3.419,pleasant,pleasant,1,19 Germany
4.891891892,NAPS,2.251,pleasant,pleasant,1,75 Germany
4.891891892,NAPS,0.941,pleasant,pleasant,1,79 Germany
2.405405405,NAPS,1.94,unpleasant,unpleasant,1,37 Germany
2.405405405,NAPS,0.513,unpleasant,unpleasant,1,49 Germany
2.405405405,NAPS,0.949,unpleasant,unpleasant,1,43 Germany
2.405405405,NAPS,0.771,unpleasant,unpleasant,1,31 Germany
2.405405405,NAPS,0.863,unpleasant,unpleasant,1,61 Germany
2.405405405,NAPS,1.049,unpleasant,unpleasant,1,25 Germany
2.405405405,NAPS,1.357,unpleasant,unpleasant,1,19 Germany
2.405405405,NAPS,2.506,unpleasant,unpleasant,1,71 Germany
2.405405405,NAPS,1.276,unpleasant,unpleasant,1,9 Germany
2.405405405,NAPS,0.898,unpleasant,unpleasant,1,51 Germany
2.405405405,NAPS,1.445,unpleasant,unpleasant,1,39 Germany
2.405405405,NAPS,2.768,unpleasant,unpleasant,1,45 Germany
2.405405405,NAPS,3.184,unpleasant,pleasant,0,81 Germany
2.405405405,NAPS,3.352,unpleasant,unpleasant,1,21 Germany
2.405405405,NAPS,0.785,unpleasant,unpleasant,1,35 Germany
2.405405405,NAPS,0.983,unpleasant,unpleasant,1,15 Germany
2.405405405,NAPS,1.861,unpleasant,unpleasant,1,1 Germany
2.405405405,NAPS,2.847,unpleasant,pleasant,0,53 Germany
2.405405405,NAPS,0.79,unpleasant,unpleasant,1,41 Germany
2.405405405,NAPS,1.756,unpleasant,unpleasant,1,73 Germany
2.405405405,NAPS,0.57,unpleasant,unpleasant,1,65 Germany
2.405405405,NAPS,0.92,unpleasant,unpleasant,1,55 Germany
2.405405405,NAPS,0.891,unpleasant,unpleasant,1,63 Germany
2.405405405,NAPS,1.742,unpleasant,unpleasant,1,67 Germany
2.405405405,NAPS,0.671,unpleasant,unpleasant,1,59 Germany
2.405405405,NAPS,1.086,unpleasant,unpleasant,1,11 Germany
2.405405405,NAPS,1.212,unpleasant,unpleasant,1,79 Germany
2.405405405,NAPS,1.209,unpleasant,unpleasant,1,27 Germany
2.405405405,NAPS,1.269,unpleasant,unpleasant,1,75 Germany
2.405405405,NAPS,0.899,unpleasant,unpleasant,1,3 Germany
2.405405405,NAPS,0.915,unpleasant,unpleasant,1,13 Germany
2.405405405,NAPS,0.684,unpleasant,unpleasant,1,7 Germany
2.405405405,NAPS,0.751,unpleasant,unpleasant,1,17 Germany
2.405405405,NAPS,1.784,unpleasant,unpleasant,1,47 Germany
2.405405405,NAPS,3.184,unpleasant,pleasant,0,5 Germany
2.405405405,NAPS,0.777,unpleasant,unpleasant,1,77 Germany
2.405405405,NAPS,0.745,unpleasant,unpleasant,1,23 Germany
2.405405405,NAPS,0.939,unpleasant,unpleasant,1,69 Germany
2.405405405,NAPS,0.836,unpleasant,unpleasant,1,57 Germany
5.756756757,NAPS,3.459,pleasant,unpleasant,0,59 Germany
5.756756757,NAPS,1.587,pleasant,pleasant,1,27 Germany
5.756756757,NAPS,1.12,pleasant,pleasant,1,7 Germany
5.756756757,NAPS,1.125,pleasant,pleasant,1,35 Germany
5.756756757,NAPS,1.017,pleasant,pleasant,1,79 Germany
5.756756757,NAPS,3.654,pleasant,pleasant,1,63 Germany
5.756756757,NAPS,1.831,pleasant,pleasant,1,23 Germany
5.756756757,NAPS,3.658,pleasant,unpleasant,0,75 Germany
5.756756757,NAPS,1.78,pleasant,unpleasant,0,21 Germany
5.756756757,NAPS,1.577,pleasant,pleasant,1,67 Germany
5.756756757,NAPS,0.734,pleasant,pleasant,1,61 Germany
5.756756757,NAPS,0.865,pleasant,pleasant,1,43 Germany
5.756756757,NAPS,3.876,pleasant,pleasant,1,19 Germany
5.756756757,NAPS,1.771,pleasant,pleasant,1,47 Germany
5.756756757,NAPS,1.609,pleasant,pleasant,1,39 Germany
5.756756757,NAPS,1.543,pleasant,unpleasant,0,17 Germany
5.756756757,NAPS,1.577,pleasant,pleasant,1,41 Germany
5.756756757,NAPS,1.81,pleasant,pleasant,1,57 Germany
5.756756757,NAPS,0.656,pleasant,pleasant,1,65 Germany
5.756756757,NAPS,1.497,pleasant,pleasant,1,55 Germany
5.756756757,NAPS,1.158,pleasant,pleasant,1,51 Germany
5.756756757,NAPS,1.426,pleasant,pleasant,1,11 Germany
5.756756757,NAPS,1.233,pleasant,pleasant,1,3 Germany
5.756756757,NAPS,1.802,pleasant,unpleasant,0,13 Germany
5.756756757,NAPS,2.123,pleasant,pleasant,1,53 Germany
5.756756757,NAPS,2.62,pleasant,pleasant,1,31 Germany
5.756756757,NAPS,0.709,pleasant,pleasant,1,37 Germany
5.756756757,NAPS,1.918,pleasant,pleasant,1,49 Germany
5.756756757,NAPS,3.18,pleasant,pleasant,1,15 Germany
5.756756757,NAPS,1.231,pleasant,pleasant,1,1 Germany
5.756756757,NAPS,1.402,pleasant,unpleasant,0,69 Germany
5.756756757,NAPS,1.293,pleasant,pleasant,1,45 Germany
5.756756757,NAPS,1.303,pleasant,pleasant,1,81 Germany
5.756756757,NAPS,1.303,pleasant,pleasant,1,5 Germany
5.756756757,NAPS,2.563,pleasant,unpleasant,0,29 Germany
5.756756757,NAPS,1.563,pleasant,pleasant,1,25 Germany
5.756756757,NAPS,1.003,pleasant,pleasant,1,77 Germany
5.756756757,NAPS,0.955,pleasant,pleasant,1,71 Germany
2.945945946,NAPS,3.438,unpleasant,unpleasant,1,41 Germany
2.945945946,NAPS,3.163,unpleasant,unpleasant,1,19 Germany
2.945945946,NAPS,4.607,unpleasant,unpleasant,1,73 Germany
2.945945946,NAPS,0.687,unpleasant,unpleasant,1,17 Germany
2.945945946,NAPS,1.854,unpleasant,unpleasant,1,5 Germany
2.945945946,NAPS,1.131,unpleasant,unpleasant,1,67 Germany
2.945945946,NAPS,1.1,unpleasant,unpleasant,1,71 Germany
2.945945946,NAPS,1.154,unpleasant,unpleasant,1,1 Germany
2.945945946,NAPS,0.889,unpleasant,unpleasant,1,77 Germany
2.945945946,NAPS,2.125,unpleasant,unpleasant,1,21 Germany
2.945945946,NAPS,0.653,unpleasant,unpleasant,1,55 Germany
2.945945946,NAPS,1.113,unpleasant,unpleasant,1,35 Germany
2.945945946,NAPS,1.517,unpleasant,unpleasant,1,29 Germany
2.945945946,NAPS,1.728,unpleasant,unpleasant,1,11 Germany
2.945945946,NAPS,1.301,unpleasant,unpleasant,1,7 Germany
2.945945946,NAPS,1.679,unpleasant,unpleasant,1,39 Germany
2.945945946,NAPS,0.836,unpleasant,unpleasant,1,31 Germany
2.945945946,NAPS,2.591,unpleasant,unpleasant,1,27 Germany
2.945945946,NAPS,0.89,unpleasant,unpleasant,1,51 Germany
2.945945946,NAPS,0.955,unpleasant,unpleasant,1,59 Germany
2.945945946,NAPS,0.893,unpleasant,unpleasant,1,63 Germany
2.945945946,NAPS,1.208,unpleasant,unpleasant,1,57 Germany
2.945945946,NAPS,0.874,unpleasant,unpleasant,1,23 Germany
2.945945946,NAPS,2.65,unpleasant,unpleasant,1,9 Germany
2.945945946,NAPS,1.95,unpleasant,unpleasant,1,79 Germany
2.945945946,NAPS,1.464,unpleasant,unpleasant,1,75 Germany
2.945945946,NAPS,0.983,unpleasant,unpleasant,1,69 Germany
2.945945946,NAPS,1.016,unpleasant,unpleasant,1,43 Germany
2.945945946,NAPS,1.204,unpleasant,unpleasant,1,15 Germany
2.945945946,NAPS,1.122,unpleasant,unpleasant,1,53 Germany
2.945945946,NAPS,2.001,unpleasant,unpleasant,1,3 Germany
2.945945946,NAPS,1.184,unpleasant,unpleasant,1,49 Germany
2.945945946,NAPS,0.979,unpleasant,pleasant,0,61 Germany
2.945945946,NAPS,0.936,unpleasant,unpleasant,1,65 Germany
2.945945946,NAPS,3.522,unpleasant,unpleasant,1,47 Germany
2.945945946,NAPS,0.853,unpleasant,unpleasant,1,25 Germany
2.945945946,NAPS,0.686,unpleasant,unpleasant,1,13 Germany
2.945945946,NAPS,2.014,unpleasant,unpleasant,1,45 Germany
2.945945946,NAPS,1.854,unpleasant,unpleasant,1,81 Germany
2.945945946,NAPS,1.423,unpleasant,unpleasant,1,37 Germany
2.810810811,NAPS,1.196,unpleasant,unpleasant,1,11 Germany
2.810810811,NAPS,0.955,unpleasant,unpleasant,1,1 Germany
2.810810811,NAPS,1.194,unpleasant,pleasant,0,61 Germany
2.810810811,NAPS,0.771,unpleasant,unpleasant,1,37 Germany
2.810810811,NAPS,0.596,unpleasant,unpleasant,1,51 Germany
2.810810811,NAPS,0.95,unpleasant,unpleasant,1,27 Germany
2.810810811,NAPS,2.63,unpleasant,pleasant,0,5 Germany
2.810810811,NAPS,1.121,unpleasant,unpleasant,1,59 Germany
2.810810811,NAPS,0.879,unpleasant,unpleasant,1,35 Germany
2.810810811,NAPS,0.548,unpleasant,unpleasant,1,49 Germany
2.810810811,NAPS,0.854,unpleasant,pleasant,0,39 Germany
2.810810811,NAPS,1.346,unpleasant,unpleasant,1,73 Germany
2.810810811,NAPS,0.941,unpleasant,unpleasant,1,15 Germany
2.810810811,NAPS,0.65,unpleasant,unpleasant,1,65 Germany
2.810810811,NAPS,0.701,unpleasant,unpleasant,1,13 Germany
2.810810811,NAPS,0.977,unpleasant,unpleasant,1,69 Germany
2.810810811,NAPS,0.59,unpleasant,unpleasant,1,55 Germany
2.810810811,NAPS,1.413,unpleasant,unpleasant,1,19 Germany
2.810810811,NAPS,1.848,unpleasant,unpleasant,1,67 Germany
2.810810811,NAPS,0.772,unpleasant,unpleasant,1,71 Germany
2.810810811,NAPS,2.107,unpleasant,unpleasant,1,31 Germany
2.810810811,NAPS,1.125,unpleasant,unpleasant,1,79 Germany
2.810810811,NAPS,1.621,unpleasant,unpleasant,1,53 Germany
2.810810811,NAPS,2.393,unpleasant,unpleasant,1,45 Germany
2.810810811,NAPS,1.615,unpleasant,unpleasant,1,3 Germany
2.810810811,NAPS,1.977,unpleasant,unpleasant,1,41 Germany
2.810810811,NAPS,2.061,unpleasant,unpleasant,1,47 Germany
2.810810811,NAPS,2.25,unpleasant,unpleasant,1,25 Germany
2.810810811,NAPS,0.805,unpleasant,unpleasant,1,57 Germany
2.810810811,NAPS,1.927,unpleasant,unpleasant,1,7 Germany
2.810810811,NAPS,1.161,unpleasant,unpleasant,1,63 Germany
2.810810811,NAPS,0.645,unpleasant,unpleasant,1,77 Germany
2.810810811,NAPS,0.647,unpleasant,unpleasant,1,17 Germany
2.810810811,NAPS,0.834,unpleasant,unpleasant,1,21 Germany
2.810810811,NAPS,2.63,unpleasant,pleasant,0,81 Germany
2.810810811,NAPS,0.68,unpleasant,unpleasant,1,23 Germany
2.810810811,NAPS,0.916,unpleasant,unpleasant,1,75 Germany
2.810810811,NAPS,1.181,unpleasant,pleasant,0,29 Germany
2.810810811,NAPS,1.398,unpleasant,unpleasant,1,43 Germany
2.864864865,NAPS,1.075,unpleasant,unpleasant,1,65 Germany
2.864864865,NAPS,0.907,unpleasant,unpleasant,1,37 Germany
2.864864865,NAPS,1.431,unpleasant,unpleasant,1,67 Germany
2.864864865,NAPS,2.316,unpleasant,unpleasant,1,57 Germany
2.864864865,NAPS,1.12,unpleasant,unpleasant,1,29 Germany
2.864864865,NAPS,1.855,unpleasant,unpleasant,1,15 Germany
2.864864865,NAPS,0.907,unpleasant,unpleasant,1,79 Germany
2.864864865,NAPS,1.16,unpleasant,unpleasant,1,3 Germany
2.864864865,NAPS,2.459,unpleasant,unpleasant,1,7 Germany
2.864864865,NAPS,1.4,unpleasant,unpleasant,1,71 Germany
2.864864865,NAPS,2.06,unpleasant,pleasant,0,81 Germany
2.864864865,NAPS,1.434,unpleasant,unpleasant,1,63 Germany
2.864864865,NAPS,2.56,unpleasant,unpleasant,1,53 Germany
2.864864865,NAPS,1.092,unpleasant,unpleasant,1,75 Germany
2.864864865,NAPS,2.533,unpleasant,unpleasant,1,19 Germany
2.864864865,NAPS,2.277,unpleasant,unpleasant,1,23 Germany
2.864864865,NAPS,1.995,unpleasant,unpleasant,1,11 Germany
2.864864865,NAPS,0.973,unpleasant,unpleasant,1,77 Germany
2.864864865,NAPS,1.586,unpleasant,unpleasant,1,1 Germany
2.864864865,NAPS,1.677,unpleasant,unpleasant,1,51 Germany
2.864864865,NAPS,0.617,unpleasant,unpleasant,1,35 Germany
2.864864865,NAPS,0.821,unpleasant,unpleasant,1,55 Germany
2.864864865,NAPS,1.158,unpleasant,unpleasant,1,59 Germany
2.864864865,NAPS,2.06,unpleasant,pleasant,0,5 Germany
2.864864865,NAPS,6.794,unpleasant,pleasant,0,9 Germany
2.864864865,NAPS,0.629,unpleasant,unpleasant,1,49 Germany
2.864864865,NAPS,1.05,unpleasant,unpleasant,1,25 Germany
2.864864865,NAPS,1.701,unpleasant,unpleasant,1,13 Germany
2.864864865,NAPS,1.52,unpleasant,unpleasant,1,39 Germany
2.864864865,NAPS,1.328,unpleasant,unpleasant,1,69 Germany
2.864864865,NAPS,1.021,unpleasant,unpleasant,1,31 Germany
2.864864865,NAPS,1.391,unpleasant,unpleasant,1,61 Germany
2.864864865,NAPS,1.084,unpleasant,unpleasant,1,43 Germany
2.864864865,NAPS,1.413,unpleasant,pleasant,0,45 Germany
2.864864865,NAPS,6.572,unpleasant,unpleasant,1,47 Germany
2.864864865,NAPS,1.838,unpleasant,unpleasant,1,21 Germany
6.216216216,NAPS,1.159,pleasant,pleasant,1,1 Germany
6.216216216,NAPS,3.109,pleasant,unpleasant,0,63 Germany
6.216216216,NAPS,0.79,pleasant,pleasant,1,55 Germany
6.216216216,NAPS,1.88,pleasant,pleasant,1,75 Germany
6.216216216,NAPS,1.461,pleasant,pleasant,1,7 Germany
6.216216216,NAPS,2.288,pleasant,pleasant,1,37 Germany
6.216216216,NAPS,1.575,pleasant,unpleasant,0,81 Germany
6.216216216,NAPS,1.347,pleasant,pleasant,1,25 Germany
6.216216216,NAPS,1.107,pleasant,pleasant,1,61 Germany
6.216216216,NAPS,0.822,pleasant,pleasant,1,79 Germany
6.216216216,NAPS,0.806,pleasant,pleasant,1,51 Germany
6.216216216,NAPS,3.829,pleasant,pleasant,1,39 Germany
6.216216216,NAPS,2.23,pleasant,unpleasant,0,17 Germany
6.216216216,NAPS,1.364,pleasant,pleasant,1,11 Germany
6.216216216,NAPS,7.032,pleasant,unpleasant,0,9 Germany
6.216216216,NAPS,0.65,pleasant,pleasant,1,15 Germany
6.216216216,NAPS,4.708,pleasant,pleasant,1,21 Germany
6.216216216,NAPS,1.621,pleasant,pleasant,1,45 Germany
6.216216216,NAPS,4.939,pleasant,pleasant,1,31 Germany
6.216216216,NAPS,1.071,pleasant,unpleasant,0,65 Germany
6.216216216,NAPS,1.545,pleasant,pleasant,1,3 Germany
6.216216216,NAPS,2.512,pleasant,pleasant,1,71 Germany
6.216216216,NAPS,2.286,pleasant,pleasant,1,19 Germany
6.216216216,NAPS,1.035,pleasant,pleasant,1,77 Germany
6.216216216,NAPS,1.635,pleasant,unpleasant,0,13 Germany
6.216216216,NAPS,1.218,pleasant,pleasant,1,23 Germany
6.216216216,NAPS,1.215,pleasant,pleasant,1,59 Germany
6.216216216,NAPS,6.174,pleasant,unpleasant,0,49 Germany
6.216216216,NAPS,1.228,pleasant,pleasant,1,69 Germany
6.216216216,NAPS,1.798,pleasant,unpleasant,0,67 Germany
6.216216216,NAPS,1.254,pleasant,unpleasant,0,53 Germany
6.216216216,NAPS,5.32,pleasant,pleasant,1,43 Germany
6.216216216,NAPS,0.964,pleasant,pleasant,1,29 Germany
6.216216216,NAPS,0.768,pleasant,pleasant,1,35 Germany
6.216216216,NAPS,3.72,pleasant,pleasant,1,27 Germany
6.216216216,NAPS,1.311,pleasant,pleasant,1,41 Germany
6.216216216,NAPS,4.75,pleasant,unpleasant,0,57 Germany
6.216216216,NAPS,1.575,pleasant,unpleasant,0,5 Germany
6.081081081,NAPS,6.586,pleasant,unpleasant,0,9 Germany
6.081081081,NAPS,2.095,pleasant,pleasant,1,57 Germany
6.081081081,NAPS,2.818,pleasant,pleasant,1,11 Germany
6.081081081,NAPS,6.254,pleasant,pleasant,1,49 Germany
6.081081081,NAPS,0.831,pleasant,pleasant,1,15 Germany
6.081081081,NAPS,1.479,pleasant,pleasant,1,53 Germany
6.081081081,NAPS,1.474,pleasant,pleasant,1,55 Germany
6.081081081,NAPS,1.972,pleasant,pleasant,1,43 Germany
6.081081081,NAPS,4.703,pleasant,pleasant,1,27 Germany
6.081081081,NAPS,1.049,pleasant,pleasant,1,79 Germany
6.081081081,NAPS,1.191,pleasant,pleasant,1,77 Germany
6.081081081,NAPS,1.534,pleasant,pleasant,1,25 Germany
6.081081081,NAPS,1.645,pleasant,pleasant,1,65 Germany
6.081081081,NAPS,2.578,pleasant,pleasant,1,81 Germany
6.081081081,NAPS,4.147,pleasant,pleasant,1,63 Germany
6.081081081,NAPS,1.272,pleasant,pleasant,1,3 Germany
6.081081081,NAPS,0.888,pleasant,pleasant,1,61 Germany
6.081081081,NAPS,1.33,pleasant,pleasant,1,1 Germany
6.081081081,NAPS,1.2,pleasant,pleasant,1,35 Germany
6.081081081,NAPS,5.472,pleasant,pleasant,1,59 Germany
6.081081081,NAPS,2.283,pleasant,pleasant,1,17 Germany
